child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
Garganega,Catarratto bianco,,SNP (10K genome-wide),SNP,10191,1240,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1240; mismatches=1/10191; KING kinship=0.2907; IBS0=0; Previously: Lacombe et al. 2013
Catarratto bianco,Garganega,,SNP (10K genome-wide),SNP,10191,1240,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1240; mismatches=1/10191; KING kinship=0.2907; IBS0=0; Previously: Lacombe et al. 2013
Garrido macho,Monstruosa,,SNP (10K genome-wide),SNP,10129,1603,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1603; mismatches=1/10129; KING kinship=0.2709; IBS0=0
Monstruosa,Garrido macho,,SNP (10K genome-wide),SNP,10129,1603,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1603; mismatches=1/10129; KING kinship=0.2709; IBS0=0
Garro,Graciano = Morrastel,,SNP (10K genome-wide),SNP,10203,1286,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1286; mismatches=1/10203; KING kinship=0.2664; IBS0=0; Previously: Lacombe et al. 2013
Graciano = Morrastel,Garro,,SNP (10K genome-wide),SNP,10203,1286,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1286; mismatches=1/10203; KING kinship=0.2664; IBS0=0; Previously: Lacombe et al. 2013
Garro,Gibi = Hebén,,SNP (10K genome-wide),SNP,10207,969,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=969; mismatches=0/10207; KING kinship=0.2481; IBS0=0; Previously: Lacombe et al. 2013
Gibi = Hebén,Garro,,SNP (10K genome-wide),SNP,10207,969,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=969; mismatches=0/10207; KING kinship=0.2481; IBS0=0; Previously: Lacombe et al. 2013
Gelbhölzer blau,Gouais blanc,,SNP (10K genome-wide),SNP,10184,1222,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1222; mismatches=0/10184; KING kinship=0.2315; IBS0=0; Previously: Lacombe et al. 2013
Gouais blanc,Gelbhölzer blau,,SNP (10K genome-wide),SNP,10184,1222,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1222; mismatches=0/10184; KING kinship=0.2315; IBS0=0; Previously: Lacombe et al. 2013
Gibi = Hebén,Trincadeira das Pratas,,SNP (10K genome-wide),SNP,9981,749,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=749; mismatches=2/9981; KING kinship=0.2702; IBS0=0
Trincadeira das Pratas,Gibi = Hebén,,SNP (10K genome-wide),SNP,9981,749,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=749; mismatches=2/9981; KING kinship=0.2702; IBS0=0
Gibi = Hebén,Señá,,SNP (10K genome-wide),SNP,9871,543,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=543; mismatches=1/9871; KING kinship=0.2788; IBS0=0
Señá,Gibi = Hebén,,SNP (10K genome-wide),SNP,9871,543,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=543; mismatches=1/9871; KING kinship=0.2788; IBS0=0
Gibi = Hebén,Verdil,,SNP (10K genome-wide),SNP,10147,968,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=968; mismatches=1/10147; KING kinship=0.2701; IBS0=0
Verdil,Gibi = Hebén,,SNP (10K genome-wide),SNP,10147,968,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=968; mismatches=1/10147; KING kinship=0.2701; IBS0=0
Gibi = Hebén,Corazón de cabrito,,SNP (10K genome-wide),SNP,10207,993,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=993; mismatches=1/10207; KING kinship=0.2529; IBS0=0
Corazón de cabrito,Gibi = Hebén,,SNP (10K genome-wide),SNP,10207,993,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=993; mismatches=1/10207; KING kinship=0.2529; IBS0=0
Gibi = Hebén,Molinera gorda,,SNP (10K genome-wide),SNP,9907,1056,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1056; mismatches=1/9907; KING kinship=0.2432; IBS0=0; Previously: Lacombe et al. 2013
Molinera gorda,Gibi = Hebén,,SNP (10K genome-wide),SNP,9907,1056,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1056; mismatches=1/9907; KING kinship=0.2432; IBS0=0; Previously: Lacombe et al. 2013
Gibi = Hebén,Castillón de Arcos,,SNP (10K genome-wide),SNP,10207,1117,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1117; mismatches=1/10207; KING kinship=0.2531; IBS0=0
Castillón de Arcos,Gibi = Hebén,,SNP (10K genome-wide),SNP,10207,1117,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1117; mismatches=1/10207; KING kinship=0.2531; IBS0=0
Gibi = Hebén,Verdejo de Salamanca,,SNP (10K genome-wide),SNP,10141,1484,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1484; mismatches=1/10141; KING kinship=0.2538; IBS0=0
Verdejo de Salamanca,Gibi = Hebén,,SNP (10K genome-wide),SNP,10141,1484,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1484; mismatches=1/10141; KING kinship=0.2538; IBS0=0
Gibi = Hebén,Allarén,,SNP (10K genome-wide),SNP,9747,765,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=765; mismatches=0/9747; KING kinship=0.2716; IBS0=0
Allarén,Gibi = Hebén,,SNP (10K genome-wide),SNP,9747,765,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=765; mismatches=0/9747; KING kinship=0.2716; IBS0=0
Gibi = Hebén,Epero de Gall,,SNP (10K genome-wide),SNP,10196,789,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=789; mismatches=0/10196; KING kinship=0.2491; IBS0=0; Previously: Lacombe et al. 2013
Epero de Gall,Gibi = Hebén,,SNP (10K genome-wide),SNP,10196,789,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=789; mismatches=0/10196; KING kinship=0.2491; IBS0=0; Previously: Lacombe et al. 2013
Gibi = Hebén,Miguel de Arco (Spain),,SNP (10K genome-wide),SNP,10207,875,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=875; mismatches=0/10207; KING kinship=0.2586; IBS0=0
Miguel de Arco (Spain),Gibi = Hebén,,SNP (10K genome-wide),SNP,10207,875,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=875; mismatches=0/10207; KING kinship=0.2586; IBS0=0
Gibi = Hebén,Trepat,,SNP (10K genome-wide),SNP,10172,908,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=908; mismatches=0/10172; KING kinship=0.2545; IBS0=0; Previously: Lacombe et al. 2013
Trepat,Gibi = Hebén,,SNP (10K genome-wide),SNP,10172,908,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=908; mismatches=0/10172; KING kinship=0.2545; IBS0=0; Previously: Lacombe et al. 2013
Gibi = Hebén,Ferral (Spain) = Uvallon,,SNP (10K genome-wide),SNP,10160,916,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=916; mismatches=0/10160; KING kinship=0.243; IBS0=0
Gibi = Hebén,Moscatel de Angüés,,SNP (10K genome-wide),SNP,10175,985,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=985; mismatches=0/10175; KING kinship=0.2448; IBS0=0
Moscatel de Angüés,Gibi = Hebén,,SNP (10K genome-wide),SNP,10175,985,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=985; mismatches=0/10175; KING kinship=0.2448; IBS0=0
Gibi = Hebén,Alcañon,,SNP (10K genome-wide),SNP,10185,1075,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1075; mismatches=0/10185; KING kinship=0.2778; IBS0=0
Alcañon,Gibi = Hebén,,SNP (10K genome-wide),SNP,10185,1075,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1075; mismatches=0/10185; KING kinship=0.2778; IBS0=0
Gibi = Hebén,Albillo de Granada,,SNP (10K genome-wide),SNP,10202,1101,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1101; mismatches=0/10202; KING kinship=0.2391; IBS0=0
Gibi = Hebén,Macabeu,,SNP (10K genome-wide),SNP,10185,1132,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1132; mismatches=0/10185; KING kinship=0.2507; IBS0=0; Previously: Lacombe et al. 2013
Macabeu,Gibi = Hebén,,SNP (10K genome-wide),SNP,10185,1132,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1132; mismatches=0/10185; KING kinship=0.2507; IBS0=0; Previously: Lacombe et al. 2013
Gibi = Hebén,Torralba,,SNP (10K genome-wide),SNP,10196,1138,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1138; mismatches=0/10196; KING kinship=0.2804; IBS0=0
Gibi = Hebén,Valencí blanco,,SNP (10K genome-wide),SNP,10109,1152,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1152; mismatches=0/10109; KING kinship=0.2707; IBS0=0; Previously: Lacombe et al. 2013
Valencí blanco,Gibi = Hebén,,SNP (10K genome-wide),SNP,10109,1152,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1152; mismatches=0/10109; KING kinship=0.2707; IBS0=0; Previously: Lacombe et al. 2013
Gibi = Hebén,Moll,,SNP (10K genome-wide),SNP,10199,1182,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1182; mismatches=0/10199; KING kinship=0.2484; IBS0=0; Previously: Lacombe et al. 2013
Moll,Gibi = Hebén,,SNP (10K genome-wide),SNP,10199,1182,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1182; mismatches=0/10199; KING kinship=0.2484; IBS0=0; Previously: Lacombe et al. 2013
Goher,Alba imputotato,,SNP (10K genome-wide),SNP,10189,1241,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1241; mismatches=0/10189; KING kinship=0.2675; IBS0=1; Previously: Lacombe et al. 2013
Alba imputotato,Goher,,SNP (10K genome-wide),SNP,10189,1241,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1241; mismatches=0/10189; KING kinship=0.2675; IBS0=1; Previously: Lacombe et al. 2013
Goher,Kolontar,,SNP (10K genome-wide),SNP,10178,1268,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1268; mismatches=0/10178; KING kinship=0.2599; IBS0=1; Previously: Lacombe et al. 2013
Kolontar,Goher,,SNP (10K genome-wide),SNP,10178,1268,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1268; mismatches=0/10178; KING kinship=0.2599; IBS0=1; Previously: Lacombe et al. 2013
Gorgollasa,Gibi = Hebén,,SNP (10K genome-wide),SNP,10176,782,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=782; mismatches=1/10176; KING kinship=0.2582; IBS0=1; Previously: Lacombe et al. 2013
Gibi = Hebén,Gorgollasa,,SNP (10K genome-wide),SNP,10176,782,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=782; mismatches=1/10176; KING kinship=0.2582; IBS0=1; Previously: Lacombe et al. 2013
Gouais blanc,Gamay,,SNP (10K genome-wide),SNP,10200,1070,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1070; mismatches=5/10200; KING kinship=0.2556; IBS0=1; Previously: Lacombe et al. 2013
Gamay,Gouais blanc,,SNP (10K genome-wide),SNP,10200,1070,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1070; mismatches=5/10200; KING kinship=0.2556; IBS0=1; Previously: Lacombe et al. 2013
Gouais blanc,Roublot,,SNP (10K genome-wide),SNP,10079,1198,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1198; mismatches=5/10079; KING kinship=0.2581; IBS0=1; Previously: Lacombe et al. 2013
Roublot,Gouais blanc,,SNP (10K genome-wide),SNP,10079,1198,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1198; mismatches=5/10079; KING kinship=0.2581; IBS0=1; Previously: Lacombe et al. 2013
Gouais blanc,Kotsiphali faux (Collection Athènes),,SNP (10K genome-wide),SNP,10138,1282,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1282; mismatches=3/10138; KING kinship=0.2292; IBS0=1
Kotsiphali faux (Collection Athènes),Gouais blanc,,SNP (10K genome-wide),SNP,10138,1282,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1282; mismatches=3/10138; KING kinship=0.2292; IBS0=1
Gouais blanc,Epinou,,SNP (10K genome-wide),SNP,10094,1099,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1099; mismatches=2/10094; KING kinship=0.2811; IBS0=1; Previously: Lacombe et al. 2013
Epinou,Gouais blanc,,SNP (10K genome-wide),SNP,10094,1099,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1099; mismatches=2/10094; KING kinship=0.2811; IBS0=1; Previously: Lacombe et al. 2013
Gouais blanc,Limberger,,SNP (10K genome-wide),SNP,10158,1683,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1683; mismatches=2/10158; KING kinship=0.2496; IBS0=1; Previously: Lacombe et al. 2013
Limberger,Gouais blanc,,SNP (10K genome-wide),SNP,10158,1683,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1683; mismatches=2/10158; KING kinship=0.2496; IBS0=1; Previously: Lacombe et al. 2013
Gouais blanc,Riesling,,SNP (10K genome-wide),SNP,10207,1052,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1052; mismatches=1/10207; KING kinship=0.2339; IBS0=1; Previously: Lacombe et al. 2013
Riesling,Gouais blanc,,SNP (10K genome-wide),SNP,10207,1052,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1052; mismatches=1/10207; KING kinship=0.2339; IBS0=1; Previously: Lacombe et al. 2013
Gouais blanc,Heunisch Rotgestreift = mutation Gouais,,SNP (10K genome-wide),SNP,10200,1316,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1316; mismatches=1/10200; KING kinship=0.2767; IBS0=1
Heunisch Rotgestreift = mutation Gouais,Gouais blanc,,SNP (10K genome-wide),SNP,10200,1316,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1316; mismatches=1/10200; KING kinship=0.2767; IBS0=1
Gouais blanc,Elbling,,SNP (10K genome-wide),SNP,10207,1065,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1065; mismatches=0/10207; KING kinship=0.2325; IBS0=1; Previously: Lacombe et al. 2013
Elbling,Gouais blanc,,SNP (10K genome-wide),SNP,10207,1065,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1065; mismatches=0/10207; KING kinship=0.2325; IBS0=1; Previously: Lacombe et al. 2013
Gouais blanc,Meslier Saint-François,,SNP (10K genome-wide),SNP,10206,1134,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1134; mismatches=0/10206; KING kinship=0.2656; IBS0=1; Previously: Lacombe et al. 2013
Meslier Saint-François,Gouais blanc,,SNP (10K genome-wide),SNP,10206,1134,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1134; mismatches=0/10206; KING kinship=0.2656; IBS0=1; Previously: Lacombe et al. 2013
Gouais blanc,Hängling spänischer = Tauberschwarz,,SNP (10K genome-wide),SNP,10206,1146,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1146; mismatches=0/10206; KING kinship=0.2607; IBS0=1
Hängling spänischer = Tauberschwarz,Gouais blanc,,SNP (10K genome-wide),SNP,10206,1146,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1146; mismatches=0/10206; KING kinship=0.2607; IBS0=1
Gouais blanc,Furmint,,SNP (10K genome-wide),SNP,10207,1231,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1231; mismatches=0/10207; KING kinship=0.26; IBS0=1; Previously: Lacombe et al. 2013
Furmint,Gouais blanc,,SNP (10K genome-wide),SNP,10207,1231,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1231; mismatches=0/10207; KING kinship=0.26; IBS0=1; Previously: Lacombe et al. 2013
Grain,Pougayen,,SNP (10K genome-wide),SNP,10158,1290,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1290; mismatches=1/10158; KING kinship=0.2548; IBS0=1; Previously: Lacombe et al. 2013
Pougayen,Grain,,SNP (10K genome-wide),SNP,10158,1290,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1290; mismatches=1/10158; KING kinship=0.2548; IBS0=1; Previously: Lacombe et al. 2013
Grain,Tressot,,SNP (10K genome-wide),SNP,10127,1353,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1353; mismatches=0/10127; KING kinship=0.2495; IBS0=1; Previously: Lacombe et al. 2013
Tressot,Grain,,SNP (10K genome-wide),SNP,10127,1353,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1353; mismatches=0/10127; KING kinship=0.2495; IBS0=1; Previously: Lacombe et al. 2013
Grand Noir de la Calmette,Graciano = Morrastel,,SNP (10K genome-wide),SNP,10111,1044,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1044; mismatches=1/10111; KING kinship=0.2451; IBS0=1; Previously: Lacombe et al. 2013
Graciano = Morrastel,Grand Noir de la Calmette,,SNP (10K genome-wide),SNP,10111,1044,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1044; mismatches=1/10111; KING kinship=0.2451; IBS0=1; Previously: Lacombe et al. 2013
Grappenoux,Savagnin blanc,,SNP (10K genome-wide),SNP,10206,1480,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1480; mismatches=1/10206; KING kinship=0.234; IBS0=1; Previously: Lacombe et al. 2013
Savagnin blanc,Grappenoux,,SNP (10K genome-wide),SNP,10206,1480,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1480; mismatches=1/10206; KING kinship=0.234; IBS0=1; Previously: Lacombe et al. 2013
Greg,Morate,,SNP (10K genome-wide),SNP,10207,1216,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1216; mismatches=1/10207; KING kinship=0.2629; IBS0=1
Morate,Greg,,SNP (10K genome-wide),SNP,10207,1216,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1216; mismatches=1/10207; KING kinship=0.2629; IBS0=1
Garnacha tinta = Grenache,Alicante Henri Bouschet,,SNP (10K genome-wide),SNP,10205,1196,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1196; mismatches=2/10205; KING kinship=0.2873; IBS0=1; Previously: Lacombe et al. 2013
Alicante Henri Bouschet,Garnacha tinta = Grenache,,SNP (10K genome-wide),SNP,10205,1196,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1196; mismatches=2/10205; KING kinship=0.2873; IBS0=1; Previously: Lacombe et al. 2013
Grillo,Muscat d'Alexandrie,,SNP (10K genome-wide),SNP,10149,1096,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1096; mismatches=3/10149; KING kinship=0.2465; IBS0=1; Previously: Lacombe et al. 2013
Muscat d'Alexandrie,Grillo,,SNP (10K genome-wide),SNP,10149,1096,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1096; mismatches=3/10149; KING kinship=0.2465; IBS0=1; Previously: Lacombe et al. 2013
Gros Cabernet,Castets = Maturana tinta de Navarrete,,SNP (10K genome-wide),SNP,10195,1801,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1801; mismatches=3/10195; KING kinship=0.2289; IBS0=1; Previously: Lacombe et al. 2013
Castets = Maturana tinta de Navarrete,Gros Cabernet,,SNP (10K genome-wide),SNP,10195,1801,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1801; mismatches=3/10195; KING kinship=0.2289; IBS0=1; Previously: Lacombe et al. 2013
Gros Colman,Kadarka,,SNP (10K genome-wide),SNP,10182,1332,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1332; mismatches=1/10182; KING kinship=0.2311; IBS0=1; Previously: Lacombe et al. 2013
Kadarka,Gros Colman,,SNP (10K genome-wide),SNP,10182,1332,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1332; mismatches=1/10182; KING kinship=0.2311; IBS0=1; Previously: Lacombe et al. 2013
Hadari,Dedo de Dama,,SNP (10K genome-wide),SNP,10177,1259,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1259; mismatches=1/10177; KING kinship=0.2326; IBS0=1; Previously: Lacombe et al. 2013
Dedo de Dama,Hadari,,SNP (10K genome-wide),SNP,10177,1259,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1259; mismatches=1/10177; KING kinship=0.2326; IBS0=1; Previously: Lacombe et al. 2013
Harslevelu,Furmint,,SNP (10K genome-wide),SNP,10206,1387,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1387; mismatches=1/10206; KING kinship=0.2434; IBS0=1; Previously: Lacombe et al. 2013
Furmint,Harslevelu,,SNP (10K genome-wide),SNP,10206,1387,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1387; mismatches=1/10206; KING kinship=0.2434; IBS0=1; Previously: Lacombe et al. 2013
Henab turki,Hunisa,,SNP (10K genome-wide),SNP,10202,1763,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1763; mismatches=0/10202; KING kinship=0.2641; IBS0=1; Previously: Lacombe et al. 2013
Hunisa,Henab turki,,SNP (10K genome-wide),SNP,10202,1763,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1763; mismatches=0/10202; KING kinship=0.2641; IBS0=1; Previously: Lacombe et al. 2013
Heroldrebe,Portugais bleu,,SNP (10K genome-wide),SNP,10202,1343,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1343; mismatches=3/10202; KING kinship=0.2565; IBS0=1; Previously: Lacombe et al. 2013
Portugais bleu,Heroldrebe,,SNP (10K genome-wide),SNP,10202,1343,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1343; mismatches=3/10202; KING kinship=0.2565; IBS0=1; Previously: Lacombe et al. 2013
Houssein rouge,Khoussaïné blanc,,SNP (10K genome-wide),SNP,10206,1616,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1616; mismatches=2/10206; KING kinship=0.2635; IBS0=1; Previously: Lacombe et al. 2013
Khoussaïné blanc,Houssein rouge,,SNP (10K genome-wide),SNP,10206,1616,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1616; mismatches=2/10206; KING kinship=0.2635; IBS0=1; Previously: Lacombe et al. 2013
Houssein rouge,Negru mare,,SNP (10K genome-wide),SNP,10206,1697,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1697; mismatches=0/10206; KING kinship=0.2525; IBS0=1; Previously: Lacombe et al. 2013
Negru mare,Houssein rouge,,SNP (10K genome-wide),SNP,10206,1697,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1697; mismatches=0/10206; KING kinship=0.2525; IBS0=1; Previously: Lacombe et al. 2013
Ichkimar,Fahri Kalamak,,SNP (10K genome-wide),SNP,10204,1776,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1776; mismatches=0/10204; KING kinship=0.2474; IBS0=1
Fahri Kalamak,Ichkimar,,SNP (10K genome-wide),SNP,10204,1776,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1776; mismatches=0/10204; KING kinship=0.2474; IBS0=1
Ichkimar,Black monukka,,SNP (10K genome-wide),SNP,10202,1816,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1816; mismatches=0/10202; KING kinship=0.3328; IBS0=1; Previously: Lacombe et al. 2013
Black monukka,Ichkimar,,SNP (10K genome-wide),SNP,10202,1816,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1816; mismatches=0/10202; KING kinship=0.3328; IBS0=1; Previously: Lacombe et al. 2013
Institutis grdzelmtevana,Adreuli Skelkana,,SNP (10K genome-wide),SNP,10126,1181,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1181; mismatches=1/10126; KING kinship=0.2225; IBS0=1
Adreuli Skelkana,Institutis grdzelmtevana,,SNP (10K genome-wide),SNP,10126,1181,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1181; mismatches=1/10126; KING kinship=0.2225; IBS0=1
Irsai Oliver,Pozsonyi feher,,SNP (10K genome-wide),SNP,10207,1121,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1121; mismatches=0/10207; KING kinship=0.2482; IBS0=1; Previously: Lacombe et al. 2013
Pozsonyi feher,Irsai Oliver,,SNP (10K genome-wide),SNP,10207,1121,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1121; mismatches=0/10207; KING kinship=0.2482; IBS0=1; Previously: Lacombe et al. 2013
Ithaki,Cinsaut,,SNP (10K genome-wide),SNP,10182,1234,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1234; mismatches=0/10182; KING kinship=0.2366; IBS0=1; Previously: Lacombe et al. 2013
Cinsaut,Ithaki,,SNP (10K genome-wide),SNP,10182,1234,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1234; mismatches=0/10182; KING kinship=0.2366; IBS0=1; Previously: Lacombe et al. 2013
