child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
Vega,Furmint,,SNP (Vitis18K),SNP,~18000,3201.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3201; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Raimondi et al., 2017"
Vega,Malvasia istriana,,SNP (Vitis18K),SNP,~18000,3201.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3201; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Raimondi et al., 2017"
Verdejo blanco,Castellana blanca,,SNP (Vitis18K),SNP,~18000,2798.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2798; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Lacombe et al., 2013"
Verdejo blanco,Savagnin,,SNP (Vitis18K),SNP,~18000,2798.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2798; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Lacombe et al., 2013"
Verdejo de Salamanca,Heben,,SNP (Vitis18K),SNP,~18000,3196.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3196; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Zinelabidine et al., 2015"
Verdejo de Salamanca,Listan prieto,,SNP (Vitis18K),SNP,~18000,3196.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3196; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Zinelabidine et al., 2015"
Vespolina,Nebbiolo,,SNP (Vitis18K),SNP,~18000,2708.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2708; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Raimondi et al., 2020 (Orsolina=Coccalona nera)"
Vespolina,Orsolina,,SNP (Vitis18K),SNP,~18000,2708.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2708; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Raimondi et al., 2020 (Orsolina=Coccalona nera)"
Victoria,Afus ali,,SNP (Vitis18K),SNP,~18000,3339.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3339; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Zulini et al., 2002; Cipriani et al., 2010; Lacombe et al., 2013; Ghaffari et al., 2014"
Victoria,Cardinal,,SNP (Vitis18K),SNP,~18000,3339.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3339; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Zulini et al., 2002; Cipriani et al., 2010; Lacombe et al., 2013; Ghaffari et al., 2014"
Vital,Malvasia fina,,SNP (Vitis18K),SNP,~18000,3101.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3101; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Lacombe et al., 2013"
Vital,Rabo de ovelha,,SNP (Vitis18K),SNP,~18000,3101.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3101; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Lacombe et al., 2013"
Vitouska,Glera,,SNP (Vitis18K),SNP,~18000,3009.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3009; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Crespan et al., 2017"
Vitouska,Malvasia bianca lunga,,SNP (Vitis18K),SNP,~18000,3009.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3009; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Crespan et al., 2017"
Yakdona kizil,Khusaine belyi,,SNP (Vitis18K),SNP,~18000,3514.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3514; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Lacombe et al., 2013"
Yakdona kizil,Tagobi,,SNP (Vitis18K),SNP,~18000,3514.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3514; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Lacombe et al., 2013"
Zibibbo (Moscato d'Alessandria),Heptakilo,,SNP (Vitis18K),SNP,~18000,3324.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3324; Mendelian errors=3 (9.0% if 0.09 else 0%); Section D; Remarks: Cipriani et al., 2010; Lacombe et al., 2010; Lacombe et al., 2013; Ghaffari et al., 2014"
Zibibbo (Moscato d'Alessandria),Moscato bianco,,SNP (Vitis18K),SNP,~18000,3324.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3324; Mendelian errors=3 (9.0% if 0.09 else 0%); Section D; Remarks: Cipriani et al., 2010; Lacombe et al., 2010; Lacombe et al., 2013; Ghaffari et al., 2014"
Zweigeltrebe blau,Blaufraenkisch,,SNP (Vitis18K),SNP,~18000,3210.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3210; Mendelian errors=3 (9.0% if 0.09 else 0%); Section D; Remarks: confirmation of breeder's data by Sefc et al., 1997; Lacombe et al., 2013; Laucou et al., 2018"
Zweigeltrebe blau,Saint-Laurent,,SNP (Vitis18K),SNP,~18000,3210.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3210; Mendelian errors=3 (9.0% if 0.09 else 0%); Section D; Remarks: confirmation of breeder's data by Sefc et al., 1997; Lacombe et al., 2013; Laucou et al., 2018"
Abello,Visparola,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section A"
Visparola,Abello,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section A"
Achladi (Pergolese di Tivoli),Invernenga,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section A"
Invernenga,Achladi (Pergolese di Tivoli),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section A"
Aglianico,Austegna,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.89, k2=0.11, kinship=0.28; Mendelian errors=1; Section A"
Austegna,Aglianico,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.89, k2=0.11, kinship=0.28; Mendelian errors=1; Section A"
Aglianico,Nera del Cilento,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=0; Section A"
Nera del Cilento,Aglianico,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=0; Section A"
Albana,Trebbianina,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section A"
Trebbianina,Albana,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section A"
Albana del paniere,Termarina (Sciaccarello),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section A"
Termarina (Sciaccarello),Albana del paniere,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section A"
Albanello,Vilana,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.87, k2=0.13, kinship=0.28; Mendelian errors=0; Section A"
Vilana,Albanello,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.87, k2=0.13, kinship=0.28; Mendelian errors=0; Section A"
Aleatico,Lacrima (di Morro d'Alba),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=0; Section A"
Lacrima (di Morro d'Alba),Aleatico,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=0; Section A"
Alicante (false),Lucignola,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.04, kinship=0.26; Mendelian errors=1; Section A"
Lucignola,Alicante (false),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.04, kinship=0.26; Mendelian errors=1; Section A"
Alionza,Garganega,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section A"
Garganega,Alionza,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section A"
Ansonica,Mantonico bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.95, k2=0.04, kinship=0.26; Mendelian errors=3; Section A"
Mantonico bianco,Ansonica,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.95, k2=0.04, kinship=0.26; Mendelian errors=3; Section A"
Aramon,Vigne sauvage faux Mouchouses 1,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section A"
Vigne sauvage faux Mouchouses 1,Aramon,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section A"
Arilla,Biancolella,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=1; Section A"
Biancolella,Arilla,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=1; Section A"
Arsilico,Pampanaro,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.84, k2=0.16, kinship=0.29; Mendelian errors=1; Section A"
Pampanaro,Arsilico,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.84, k2=0.16, kinship=0.29; Mendelian errors=1; Section A"
Arsilico,Rosso antico,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.02, kinship=0.26; Mendelian errors=0; Section A"
Rosso antico,Arsilico,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.02, kinship=0.26; Mendelian errors=0; Section A"
Arsilico,Maiolica,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=1; Section A"
Maiolica,Arsilico,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=1; Section A"
Assoued kere,Grillo (false),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.82, k2=0.18, kinship=0.3; Mendelian errors=0; Section A"
Grillo (false),Assoued kere,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.82, k2=0.18, kinship=0.3; Mendelian errors=0; Section A"
Balzamino,Gambugliana,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=0; Section A"
Gambugliana,Balzamino,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=0; Section A"
Barsaglina,Visparola,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section A"
Visparola,Barsaglina,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section A"
Bazaleturi,Krakhouna,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.8, k2=0.19, kinship=0.3; Mendelian errors=5; Section A"
Krakhouna,Bazaleturi,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.8, k2=0.19, kinship=0.3; Mendelian errors=5; Section A"
Bazaleturi,Muradouli,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.92, k2=0.08, kinship=0.27; Mendelian errors=2; Section A"
Muradouli,Bazaleturi,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.92, k2=0.08, kinship=0.27; Mendelian errors=2; Section A"
Bazaleturi,Tsitska,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.73, k2=0.26, kinship=0.31; Mendelian errors=6; Section A"
Tsitska,Bazaleturi,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.73, k2=0.26, kinship=0.31; Mendelian errors=6; Section A"
Bazaleturi,Vertkvitchalis tetri,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.02, k1=0.77, k2=0.22, kinship=0.3; Mendelian errors=6; Section A"
Vertkvitchalis tetri,Bazaleturi,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.02, k1=0.77, k2=0.22, kinship=0.3; Mendelian errors=6; Section A"
Bellone,Pampanaro,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=1; Section A"
Pampanaro,Bellone,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=1; Section A"
Blatterle,Schiava gentile,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.73, k2=0.27, kinship=0.32; Mendelian errors=2; Section A"
Schiava gentile,Blatterle,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.73, k2=0.27, kinship=0.32; Mendelian errors=2; Section A"
Bombino bianco,Palomba (Uva Carrieri),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=0; Section A"
Palomba (Uva Carrieri),Bombino bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=0; Section A"
Bombino bianco,Uva della macchia,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.92, k2=0.08, kinship=0.27; Mendelian errors=0; Section A"
Uva della macchia,Bombino bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.92, k2=0.08, kinship=0.27; Mendelian errors=0; Section A"
Boschera,Vulpea,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section A"
Vulpea,Boschera,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section A"
Bracciola nera (false),Termarina (Sciaccarello),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section A"
Termarina (Sciaccarello),Bracciola nera (false),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section A"
Burdin 7419,Gamay,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section A"
Gamay,Burdin 7419,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section A"
Canina nera,Pelagos,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section A"
Pelagos,Canina nera,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section A"
Cannonau (Garnacha tinta),Galibert treblanc,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=0; Section A"
Galibert treblanc,Cannonau (Garnacha tinta),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=0; Section A"
Capretta,Maturano,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.98, k2=0.01, kinship=0.25; Mendelian errors=2; Section A"
Maturano,Capretta,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.98, k2=0.01, kinship=0.25; Mendelian errors=2; Section A"
Carraresa,Gargola,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section A"
Gargola,Carraresa,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section A"
Carricante,Maria,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.92, k2=0.08, kinship=0.27; Mendelian errors=1; Section A"
Maria,Carricante,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.92, k2=0.08, kinship=0.27; Mendelian errors=1; Section A"
Casavecchia,Guarnaccia (false),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=0; Section A"
Guarnaccia (false),Casavecchia,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=0; Section A"
Centesimino,Moscato violetto (Muscat rouge de Madère),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section A"
Moscato violetto (Muscat rouge de Madère),Centesimino,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section A"
Centesimino,Sangiovese,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section A"
Sangiovese,Centesimino,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section A"
Cinsaut,Verdelet,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=1; Section A"
Verdelet,Cinsaut,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=1; Section A"
Corinto (falso),Minnella nera,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.02, k1=0.97, k2=0.02, kinship=0.25; Mendelian errors=6; Section A"
Minnella nera,Corinto (falso),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.02, k1=0.97, k2=0.02, kinship=0.25; Mendelian errors=6; Section A"
Cornacchia,Lambrusco Grasparossa,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section A"
Lambrusco Grasparossa,Cornacchia,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section A"
Cornichon blanc,Corniola (false),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=1; Section A"
Corniola (false),Cornichon blanc,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=1; Section A"
Corniola (false),Kontegalo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.87, k2=0.13, kinship=0.28; Mendelian errors=2; Section A"
